admcd	admnm	lon	lat
1159063000	서울특별시 동작구 사당제2동	126.974	37.498
1159064000	서울특별시 동작구 사당제3동	126.97	37.489
1159065000	서울특별시 동작구 사당제4동	126.971	37.481
1159065100	서울특별시 동작구 사당제5동	126.965	37.487
1159066000	서울특별시 동작구 대방동	126.929	37.507
1159067000	서울특별시 동작구 신대방제1동	126.912	37.491
1159068000	서울특별시 동작구 신대방제2동	126.921	37.494
1162000000	서울특별시 관악구	126.951	37.465
1162051000	서울특별시 관악구 봉천본동	126.943	37.487
1162052000	서울특별시 관악구 봉천제1동	126.932	37.491
1162052500	서울특별시 관악구 보라매동	126.932	37.491
1162053000	서울특별시 관악구 봉천제2동	126.952	37.49
1162054000	서울특별시 관악구 봉천제3동	126.96	37.489
1162054500	서울특별시 관악구 청림동	126.959	37.49
1162055000	서울특별시 관악구 봉천제4동	126.946	37.478
1162056000	서울특별시 관악구 봉천제5동	126.952	37.49
1162056500	서울특별시 관악구 성현동	126.952	37.49
1162057000	서울특별시 관악구 봉천제6동	126.959	37.481
1162057500	서울특별시 관악구 행운동	126.959	37.481
1162058000	서울특별시 관악구 봉천제7동	126.959	37.468
1162058500	서울특별시 관악구 낙성대동	126.959	37.468
1162059000	서울특별시 관악구 봉천제8동	126.946	37.478
1162059500	서울특별시 관악구 청룡동	126.946	37.478
1162060000	서울특별시 관악구 봉천제9동	126.943	37.487
1162060500	서울특별시 관악구 은천동	126.943	37.487
1162061000	서울특별시 관악구 봉천제10동	126.951	37.484
1162061500	서울특별시 관악구 중앙동	126.951	37.484
1162062000	서울특별시 관악구 봉천제11동	126.967	37.472
1162062500	서울특별시 관악구 인헌동	126.967	37.472
1162063000	서울특별시 관악구 남현동	126.979	37.462
1162064000	서울특별시 관악구 신림본동	126.934	37.48
1162064500	서울특별시 관악구 서원동	126.934	37.48
1162065000	서울특별시 관악구 신림제1동	126.927	37.479
1162065500	서울특별시 관악구 신원동	126.927	37.479
1162066000	서울특별시 관악구 신림제2동	126.94	37.474
1162066500	서울특별시 관악구 서림동	126.94	37.474
1162067000	서울특별시 관악구 신림제3동	126.92	37.47
1162068000	서울특별시 관악구 신림제4동	126.919	37.486
1162068500	서울특별시 관악구 신사동	126.919	37.486
1162069000	서울특별시 관악구 신림제5동	126.928	37.487
1162069500	서울특별시 관악구 신림동	126.928	37.487
1162070000	서울특별시 관악구 신림제6동	126.93	37.461
1162071000	서울특별시 관악구 신림제7동	126.919	37.462
1162071500	서울특별시 관악구 난향동	126.919	37.462
1162072000	서울특별시 관악구 신림제8동	126.908	37.483
1162072500	서울특별시 관악구 조원동	126.908	37.483
1162073000	서울특별시 관악구 신림제9동	126.951	37.454
1162073500	서울특별시 관악구 대학동	126.951	37.454
1162074000	서울특별시 관악구 신림제10동	126.93	37.461
1162074500	서울특별시 관악구 삼성동	126.93	37.461
1162075000	서울특별시 관악구 신림제11동	126.915	37.474
1162076000	서울특별시 관악구 신림제12동	126.915	37.474
1162076500	서울특별시 관악구 미성동	126.915	37.474
1162077000	서울특별시 관악구 신림제13동	126.92	37.47
1162077500	서울특별시 관악구 난곡동	126.92	37.47
1165000000	서울특별시 서초구	127.013	37.479
1165051000	서울특별시 서초구 서초1동	127.02	37.486
1165052000	서울특별시 서초구 서초2동	127.028	37.489
1165053000	서울특별시 서초구 서초3동	127.008	37.486
1165053100	서울특별시 서초구 서초4동	127.02	37.499
1165054000	서울특별시 서초구 잠원동	127.013	37.518
1165055000	서울특별시 서초구 반포본동	126.986	37.506
1165056000	서울특별시 서초구 반포1동	127.017	37.505
1165057000	서울특별시 서초구 반포2동	126.996	37.507
1165058000	서울특별시 서초구 반포3동	127.002	37.513
1165058100	서울특별시 서초구 반포4동	127.005	37.5
1165059000	서울특별시 서초구 방배본동	126.989	37.495
1165060000	서울특별시 서초구 방배1동	126.996	37.485
1165061000	서울특별시 서초구 방배2동	126.985	37.472
1165062000	서울특별시 서초구 방배3동	126.998	37.474
1165062100	서울특별시 서초구 방배4동	126.992	37.49
1165065100	서울특별시 서초구 양재1동	127.019	37.47
1165065200	서울특별시 서초구 양재2동	127.044	37.454
1165066000	서울특별시 서초구 내곡동	127.071	37.452
1168000000	서울특별시 강남구	127.057	37.499
1168051000	서울특별시 강남구 신사동	127.021	37.526
1168052100	서울특별시 강남구 논현1동	127.026	37.512
1168053100	서울특별시 강남구 논현2동	127.036	37.515
1168054000	서울특별시 강남구 압구정제1동	127.035	37.529
1168054500	서울특별시 강남구 압구정동	127.035	37.529
1168055000	서울특별시 강남구 압구정제2동	127.035	37.529
1168056000	서울특별시 강남구 청담제1동	127.052	37.526
1168056500	서울특별시 강남구 청담동	127.052	37.526
1168057000	서울특별시 강남구 청담제2동	127.052	37.526
1168058000	서울특별시 강남구 삼성1동	127.06	37.516
1168059000	서울특별시 강남구 삼성2동	127.049	37.511
1168060000	서울특별시 강남구 대치1동	127.059	37.493
1168061000	서울특별시 강남구 대치2동	127.067	37.5
1168062000	서울특별시 강남구 대치제3동	127.067	37.5
1168063000	서울특별시 강남구 대치4동	127.055	37.502
1168064000	서울특별시 강남구 역삼1동	127.032	37.5
1168065000	서울특별시 강남구 역삼2동	127.045	37.498
1168065500	서울특별시 강남구 도곡1동	127.04	37.489
1168065600	서울특별시 강남구 도곡2동	127.053	37.488
1168066000	서울특별시 강남구 개포1동	127.059	37.48
1168067000	서울특별시 강남구 개포2동	127.067	37.486
1168067500	서울특별시 강남구 개포3동	127.077	37.494
1168068000	서울특별시 강남구 개포제3동	127.067	37.486
1168069000	서울특별시 강남구 개포4동	127.052	37.477
1168070000	서울특별시 강남구 세곡동	127.102	37.472
1168072000	서울특별시 강남구 일원본동	127.085	37.483
1168073000	서울특별시 강남구 일원1동	127.09	37.493
1168074000	서울특별시 강남구 일원2동	127.077	37.494
1168075000	서울특별시 강남구 수서동	127.098	37.485
1171000000	서울특별시 송파구	127.107	37.504
1171051000	서울특별시 송파구 풍납1동	127.114	37.538
1171052000	서울특별시 송파구 풍납2동	127.11	37.53
1171053100	서울특별시 송파구 거여1동	127.141	37.494
1171053200	서울특별시 송파구 거여2동	127.15	37.489
1171054000	서울특별시 송파구 마천1동	127.156	37.494
1171055000	서울특별시 송파구 마천2동	127.152	37.501
1171056100	서울특별시 송파구 방이1동	127.122	37.51
1171056200	서울특별시 송파구 방이2동	127.114	37.513
1171056600	서울특별시 송파구 오륜동	127.128	37.518
1171057000	서울특별시 송파구 오금동	127.135	37.504
1171058000	서울특별시 송파구 송파1동	127.111	37.507
1171059000	서울특별시 송파구 송파2동	127.118	37.503
1171060000	서울특별시 송파구 석촌동	127.103	37.503
1171061000	서울특별시 송파구 삼전동	127.091	37.502
1171062000	서울특별시 송파구 가락본동	127.12	37.497
1171063100	서울특별시 송파구 가락1동	127.107	37.495
1171063200	서울특별시 송파구 가락2동	127.131	37.496
1171064100	서울특별시 송파구 문정1동	127.126	37.488
1171064200	서울특별시 송파구 문정2동	127.12	37.479
1171064600	서울특별시 송파구 장지동	127.132	37.477
1171064700	서울특별시 송파구 위례동	127.141	37.479
1171065000	서울특별시 송파구 잠실본동	127.084	37.506
1171066000	서울특별시 송파구 잠실제1동	127.079	37.518
1171067000	서울특별시 송파구 잠실2동	127.079	37.518
1171068000	서울특별시 송파구 잠실3동	127.094	37.516
1171069000	서울특별시 송파구 잠실4동	127.109	37.522
1171070000	서울특별시 송파구 잠실제5동	127.094	37.516
1171071000	서울특별시 송파구 잠실6동	127.101	37.518
1171072000	서울특별시 송파구 잠실7동	127.074	37.507
1174000000	서울특별시 강동구	127.147	37.549
1174051500	서울특별시 강동구 강일동	127.175	37.563
1174052000	서울특별시 강동구 상일동	127.165	37.551
1174052500	서울특별시 강동구 상일제1동	127.165	37.551
1174052600	서울특별시 강동구 상일제2동	127.177	37.551
1174053000	서울특별시 강동구 명일제1동	127.147	37.549
1174054000	서울특별시 강동구 명일제2동	127.153	37.548
1174055000	서울특별시 강동구 고덕제1동	127.151	37.564
1174056000	서울특별시 강동구 고덕제2동	127.161	37.567
1174057000	서울특별시 강동구 암사제1동	127.134	37.551
1174058000	서울특별시 강동구 암사제2동	127.122	37.558
1174059000	서울특별시 강동구 암사제3동	127.14	37.562
1174059100	서울특별시 강동구 암사제4동	127.134	37.551
1174060000	서울특별시 강동구 천호제1동	127.139	37.547
1174061000	서울특별시 강동구 천호제2동	127.121	37.544
1174062000	서울특별시 강동구 천호제3동	127.132	37.539
1174063000	서울특별시 강동구 천호제4동	127.121	37.544
1174064000	서울특별시 강동구 성내제1동	127.125	37.528
1174065000	서울특별시 강동구 성내제2동	127.128	37.534
1174066000	서울특별시 강동구 성내제3동	127.134	37.528
1174067000	서울특별시 강동구 길제1동	127.146	37.54
1174068000	서울특별시 강동구 길제2동	127.146	37.54
1174068500	서울특별시 강동구 길동	127.146	37.54
1174069000	서울특별시 강동구 둔촌제1동	127.14	37.523
1174070000	서울특별시 강동구 둔촌제2동	127.146	37.532
2600000000	부산광역시	129.047	35.176
2611000000	부산광역시 중구	129.031	35.106
2611051000	부산광역시 중구 중앙동	129.041	35.103
2611052000	부산광역시 중구 동광동	129.034	35.104
2611053000	부산광역시 중구 대청동	129.031	35.105
2611054500	부산광역시 중구 보수동	129.025	35.107
2611056000	부산광역시 중구 부평동	129.026	35.101
2611057000	부산광역시 중구 광복동	129.031	35.1
2611058000	부산광역시 중구 남포동	129.029	35.097
2611059000	부산광역시 중구 영주제1동	129.035	35.112
2611060000	부산광역시 중구 영주제2동	129.031	35.113
2614000000	부산광역시 서구	129.02	35.095
2614051000	부산광역시 서구 동대신제1동	129.022	35.11
2614052000	부산광역시 서구 동대신제2동	129.024	35.113
2614053000	부산광역시 서구 동대신제3동	129.022	35.123
2614054000	부산광역시 서구 서대신제1동	129.013	35.109
2614055000	부산광역시 서구 서대신제2동	129.013	35.109
2614056000	부산광역시 서구 서대신제3동	129.008	35.115
2614057000	부산광역시 서구 서대신제4동	129.011	35.127
2614059000	부산광역시 서구 부민동	129.018	35.105
2614061500	부산광역시 서구 아미동	129.013	35.101
2614063000	부산광역시 서구 초장동	129.017	35.095
2614064000	부산광역시 서구 충무동	129.023	35.098
2614065000	부산광역시 서구 남부민제1동	129.021	35.09
2614066000	부산광역시 서구 남부민제2동	129.021	35.085
2614067000	부산광역시 서구 남부민제3동	129.021	35.085
2614068000	부산광역시 서구 암남동	129.013	35.07
2617000000	부산광역시 동구	129.045	35.129
2617051000	부산광역시 동구 초량제1동	129.037	35.115
2617052000	부산광역시 동구 초량제2동	129.032	35.118
2617053000	부산광역시 동구 초량제3동	129.044	35.12
2617054000	부산광역시 동구 초량제4동	129.031	35.124
2617055000	부산광역시 동구 초량제6동	129.031	35.124
2617056000	부산광역시 동구 수정제1동	129.04	35.125
2617057000	부산광역시 동구 수정제2동	129.039	35.132
2617058000	부산광역시 동구 수정제3동	129.039	35.132
2617059000	부산광역시 동구 수정제4동	129.032	35.131
2617060000	부산광역시 동구 수정제5동	129.042	35.135
2617061000	부산광역시 동구 좌천제1동	129.053	35.133
2617064000	부산광역시 동구 좌천제4동	129.053	35.133
2617064500	부산광역시 동구 좌천동	129.053	35.133
2617065000	부산광역시 동구 범일제1동	129.054	35.139
2617066000	부산광역시 동구 범일제2동	129.061	35.136
2617067000	부산광역시 동구 범일제4동	129.048	35.141
2617068000	부산광역시 동구 범일제5동	129.057	35.126
2617069000	부산광역시 동구 범일제6동	129.048	35.141
2620000000	부산광역시 영도구	129.066	35.075
2620053000	부산광역시 영도구 남항동	129.037	35.088
2620054000	부산광역시 영도구 영선제1동	129.043	35.089
2620055000	부산광역시 영도구 영선제2동	129.044	35.08
2620056000	부산광역시 영도구 신선제1동	129.047	35.09
2620057000	부산광역시 영도구 신선제2동	129.048	35.086
2620058000	부산광역시 영도구 신선제3동	129.048	35.086
2620058500	부산광역시 영도구 신선동	129.048	35.086
2620059000	부산광역시 영도구 봉래제1동	129.042	35.094
2620060500	부산광역시 영도구 봉래제2동	129.051	35.093
2620061000	부산광역시 영도구 봉래제3동	129.051	35.093
2620062000	부산광역시 영도구 봉래제4동	129.051	35.093
2620063000	부산광역시 영도구 청학제1동	129.057	35.094
